ticker,history_length,horizon,model,observations,mean_price_mae,mean_return_abs_error
RKLB,90,1,Naive,50,1.1867005491256715,0.03813863346263857
RKLB,90,1,XGBoost,47,1.3782149211865744,0.04850871251856235
RKLB,90,5,ARIMA,50,1.7756378776076043,0.08381717788304163
RKLB,90,5,Naive,50,1.6565999317169189,0.07818716896499889
RKLB,90,5,XGBoost,47,2.016896582482808,0.10124758693427685
RKLB,90,10,ARIMA,50,3.5788092393817936,0.14951175008367204
RKLB,90,10,Naive,50,3.345400109291077,0.1371261538746931
RKLB,90,10,XGBoost,47,3.483608186353283,0.1593799176685817
RKLB,90,20,ARIMA,50,5.4199738053619475,0.21330380237699081
RKLB,90,20,Naive,50,4.996800079345703,0.19090226941082228
RKLB,90,20,XGBoost,46,6.68099982817512,0.2605335585403965
RKLB,180,1,ARIMA,50,0.9269773045004057,0.03080809013195477
RKLB,180,1,Naive,50,0.9381000185012813,0.031243815735421107
RKLB,180,1,XGBoost,50,0.8547595702596001,0.031532093586999245
RKLB,180,5,ARIMA,50,1.9147277081206828,0.06226879735230462
RKLB,180,5,Naive,50,1.9375998020172118,0.06294664717181055
RKLB,180,5,XGBoost,50,1.8070496303056849,0.07288802870920724
RKLB,180,10,ARIMA,50,2.181887193006166,0.10174252599260578
RKLB,180,10,Naive,50,2.1371000289917,0.09821475533160387
RKLB,180,10,XGBoost,50,3.7417408024438417,0.1390348802831045
RKLB,180,20,ARIMA,50,5.23102009021256,0.19191370285990084
RKLB,180,20,Naive,50,5.259900217056274,0.19348646680763942
RKLB,180,20,XGBoost,50,6.676722570736957,0.24257488502840552
SMCI,30,1,ARIMA,50,0.2916099753176593,0.024866649597485982
SMCI,30,1,Naive,50,0.29047983646392805,0.024791078208433327
SMCI,30,1,XGBoost,48,0.4232293826648322,0.02828208394542576
SMCI,30,5,ARIMA,50,0.960811905367279,0.05825116874625941
SMCI,30,5,Naive,50,0.9579400551319125,0.05777739332882488
SMCI,30,5,XGBoost,48,1.1600549883427558,0.06285872936910292
SMCI,30,10,ARIMA,50,1.535925520366098,0.08675475942334654
SMCI,30,10,Naive,50,1.5317602062225335,0.08566250036873127
SMCI,30,10,XGBoost,48,2.115785254900201,0.11421600654660602
SMCI,30,20,ARIMA,50,1.8752156019470743,0.11222543348175869
SMCI,30,20,Naive,50,1.874659820795059,0.11116985121168778
SMCI,30,20,XGBoost,48,3.0814934688473343,0.16462462060713803
SMCI,60,1,ARIMA,50,0.7210583416322334,0.031876515485022204
SMCI,60,1,Naive,50,0.7223199737071988,0.032020403064706444
SMCI,60,1,XGBoost,48,0.9136942906479231,0.039180520835467074
SMCI,60,5,ARIMA,50,1.5130103183859052,0.06938449417151828
SMCI,60,5,Naive,50,1.5123400521278378,0.06942200291981072
SMCI,60,5,XGBoost,48,1.6257317875053012,0.0746229567861998
SMCI,60,10,ARIMA,50,1.191172902998438,0.08403070972464924
SMCI,60,10,Naive,50,1.189679971933365,0.08397951816303972
SMCI,60,10,XGBoost,48,1.5779790896554957,0.10272257935621464
SMCI,60,20,ARIMA,50,1.8380460338536075,0.10791617380380165
SMCI,60,20,Naive,50,1.834299978017807,0.10774107336735918
SMCI,60,20,XGBoost,48,3.0007266496536986,0.1498017617745426
SMCI,90,1,ARIMA,50,0.27132450385933743,0.02115923166746178
SMCI,90,1,Naive,50,0.2882000124454496,0.02189267832327644
SMCI,90,1,XGBoost,49,0.43254941389249363,0.02963350465350576
SMCI,90,5,ARIMA,50,0.7899518507679119,0.05058744908189909
SMCI,90,5,Naive,50,0.7972399306297301,0.05073337419814952
SMCI,90,5,XGBoost,49,1.0176243224372163,0.06415101625215495
SMCI,90,10,ARIMA,50,1.6090496241269043,0.0822779638908403
SMCI,90,10,Naive,50,1.6167397940158843,0.08253516310483083
SMCI,90,10,XGBoost,49,1.866089578095078,0.09505578154442629
SMCI,90,20,ARIMA,50,1.3262964007154727,0.11471556504404358
SMCI,90,20,Naive,50,1.3294198679924012,0.11489607186532945
SMCI,90,20,XGBoost,48,2.5803429377200544,0.15226379985661806
SMCI,180,1,ARIMA,50,0.41265270079517996,0.029983004333558706
SMCI,180,1,Naive,50,0.4112402439117432,0.030152914049239574
SMCI,180,1,XGBoost,50,0.42821025825989495,0.034126629727114416
SMCI,180,5,ARIMA,50,1.0677286065190854,0.06440731494946594
SMCI,180,5,Naive,50,1.0671400701999667,0.06441547489169425
SMCI,180,5,XGBoost,50,1.2345167361292229,0.08174416353340958
SMCI,180,10,ARIMA,50,1.2793076371844732,0.0875553423559789
SMCI,180,10,Naive,50,1.2767801117897033,0.08750808186733516
SMCI,180,10,XGBoost,50,1.7913295572003032,0.12436874309271827
SMCI,180,20,ARIMA,50,2.002970231627826,0.1283175641581726
SMCI,180,20,Naive,50,2.000100009441376,0.12824396857590561
SMCI,180,20,XGBoost,50,2.7309916729905144,0.17395505966898717
